fips,nameState,nameCounty,abState,Community Functioning,Preparedness and Response,Internal Resources,Prevention Mitigation,Population Vulnerability Inequality Deprivation,Social Cohesion,abs_Resilience,rel_Resilience,Resistance,Recovery
29127,Missouri,Marion County,MO,0.578221881,0.501224478,0.502782662,0.389458297,0.516596613,0.544036344,0.530055537,0.916699203,0.797036208,0.081569179
29129,Missouri,Mercer County,MO,0.503467738,0.331487528,0.581385931,0.329267683,0.560370494,0.545053066,0.454967417,0.90366747,0.790466812,0.070560319
29131,Missouri,Miller County,MO,0.453932697,0.478677914,0.565238739,0.514037939,0.422080023,0.485728704,0.414762003,0.913708147,0.800190044,0.07656597
29133,Missouri,Mississippi County,MO,0.493734639,0.427687087,0.437256541,0.348443627,0.328410578,0.391925842,0.438933334,0.889006561,0.756661082,0.071514144
29135,Missouri,Moniteau County,MO,0.497167978,0.429119802,0.557104539,0.461955329,0.610219628,0.439950367,0.457960915,0.921139205,0.822309677,0.073916981
29137,Missouri,Monroe County,MO,0.479314648,0.420036493,0.470974284,0.42290828,0.571254401,0.561900299,0.439586119,0.917113884,0.809585866,0.075730894
29139,Missouri,Montgomery County,MO,0.495411772,0.383554637,0.540210787,0.405383307,0.490472704,0.523708386,0.4492102,0.906741069,0.792291238,0.07282676
29141,Missouri,Morgan County,MO,0.408701398,0.440494843,0.497610174,0.457464463,0.352792559,0.485133597,0.36821378,0.900935943,0.778407471,0.073258966
29143,Missouri,New Madrid County,MO,0.509673592,0.475379798,0.409562126,0.422259078,0.368467325,0.499626439,0.46089632,0.90429704,0.776878056,0.077311915
29145,Missouri,Newton County,MO,0.474422971,0.567175611,0.445663389,0.538844269,0.480648352,0.367267322,0.437567807,0.922315811,0.815033659,0.079326828
29147,Missouri,Nodaway County,MO,0.514294551,0.490332714,0.5205259,0.392365571,0.466280512,0.452566531,0.467469024,0.908951929,0.787823576,0.077285024
29149,Missouri,Oregon County,MO,0.468324677,0.368444082,0.596879757,0.406233163,0.333984235,0.466966291,0.417390076,0.891240834,0.765875793,0.069675273
29151,Missouri,Osage County,MO,0.533448827,0.448596068,0.537266947,0.462818659,0.708214477,0.625994665,0.498516359,0.934515803,0.841299454,0.080827372
29153,Missouri,Ozark County,MO,0.459557064,0.34988937,0.519855651,0.441064492,0.405627321,0.551557854,0.41384462,0.900529341,0.783399612,0.070672533
29155,Missouri,Pemiscot County,MO,0.463170954,0.460447436,0.255176498,0.388016524,0.341693625,0.402183539,0.414614527,0.895165215,0.76565519,0.0733315
29157,Missouri,Perry County,MO,0.560770444,0.450673391,0.55835963,0.462704893,0.662746005,0.615450467,0.522387671,0.931553502,0.833556668,0.08121142
29159,Missouri,Pettis County,MO,0.516882825,0.490855624,0.404151659,0.47164442,0.508160433,0.495842025,0.475041392,0.919050448,0.80822414,0.078792356
29161,Missouri,Phelps County,MO,0.531670359,0.528239776,0.529186044,0.522648307,0.43328047,0.522894598,0.489238487,0.92019139,0.805216378,0.081689134
29163,Missouri,Pike County,MO,0.512836857,0.460782748,0.537636221,0.366162561,0.550521058,0.461614705,0.467566533,0.911725681,0.796866194,0.076015889
29165,Missouri,Platte County,MO,0.567159667,0.598690773,0.510949586,0.614989237,0.669541938,0.469699021,0.536566604,0.94605917,0.862494583,0.085888846
29167,Missouri,Polk County,MO,0.489407021,0.50857515,0.404096926,0.443813155,0.50764092,0.476396135,0.448761397,0.91694924,0.803470678,0.078680752
29169,Missouri,Pulaski County,MO,0.46500152,0.543515305,0.291866987,0.476470293,0.659487101,0.35337817,0.432207823,0.92947615,0.834440624,0.077880983
29171,Missouri,Putnam County,MO,0.417935553,0.358328225,NaN,0.415928016,0.448036477,0.562122981,0.376822809,0.901628988,0.786121888,0.070493161
29173,Missouri,Ralls County,MO,0.518605247,0.419434566,0.470030989,0.361986518,0.609209285,0.626666332,0.476009642,0.917865071,0.806530986,0.078127442
29175,Missouri,Randolph County,MO,0.485179842,0.496916459,0.478267022,0.495248595,0.4986262,0.445030691,0.445712265,0.918653716,0.810106713,0.077365754
29177,Missouri,Ray County,MO,0.489154785,0.479238486,0.448720514,0.418426404,0.564420444,0.447980458,0.44855478,0.916999676,0.807985682,0.0764869
29179,Missouri,Reynolds County,MO,0.557521287,0.393834457,0.673415456,0.38286465,0.396106264,0.54827453,0.502165244,0.900710439,0.774137718,0.074913838
29181,Missouri,Ripley County,MO,0.45215924,0.391828087,0.532767265,0.403167488,0.390154176,0.536645134,0.406342889,0.89867209,0.775377636,0.072399623
29183,Missouri,St. Charles County,MO,0.545614521,0.733069058,0.470793822,0.677517867,0.733653269,0.451308292,0.522851385,0.958279819,0.886461297,0.092388542
29185,Missouri,St. Clair County,MO,0.48559883,0.386217195,0.316456307,0.380983367,0.390639212,0.578382266,0.436405914,0.898696388,0.772393652,0.073671898
29186,Missouri,Ste. Genevieve County,MO,0.531966801,0.287842625,0.555933015,0.403194937,0.612718153,0.637146641,0.486521776,0.91457169,0.811945747,0.071606331
29187,Missouri,St. Francois County,MO,0.476998055,0.535195519,0.433486991,0.536308315,0.506646778,0.445869068,0.440820018,0.924154751,0.819007315,0.079468685
29189,Missouri,St. Louis County,MO,0.567132627,0.812766225,0.487047889,0.594203433,0.516692351,0.519555573,0.534512589,0.942482523,0.835687782,0.097539264
29195,Missouri,Saline County,MO,0.521316193,0.481241576,0.396467767,0.447705351,0.512435633,0.4170347,0.477080055,0.915145283,0.804182036,0.076303037
29197,Missouri,Schuyler County,MO,0.434808556,0.328081295,0.683052817,0.39606063,0.419242796,0.490139725,0.388751478,0.894075041,0.777094414,0.067474778
29199,Missouri,Scotland County,MO,0.517850211,0.362537583,0.554897923,0.374728375,0.406252091,0.519572114,0.464415051,0.896813482,0.773188792,0.071629415
29201,Missouri,Scott County,MO,0.530715545,0.513007473,0.494342192,0.476389249,0.440363351,0.524662481,0.48647198,0.916634127,0.798477499,0.080768609
29203,Missouri,Shannon County,MO,0.503873421,0.370779385,NaN,0.367336219,0.395975287,0.547706508,0.451754141,0.896562752,0.770635552,0.072446835
29205,Missouri,Shelby County,MO,0.515242369,0.372765347,0.505707665,0.398270361,0.525576681,0.652522095,0.470035816,0.912261577,0.797942375,0.075937951
29207,Missouri,Stoddard County,MO,0.528106475,0.475379798,0.401084798,0.437016419,0.452237693,0.519908505,0.481841222,0.912394081,0.793200253,0.07845849
29209,Missouri,Stone County,MO,0.475518899,0.476937972,0.471051946,0.511126478,0.465731062,0.48883427,0.436118916,0.917143181,0.807139853,0.077070567
29211,Missouri,Sullivan County,MO,0.478422078,0.37994927,0.451849237,0.360919396,0.547481246,0.540301954,0.434186835,0.907539293,0.794293498,0.072707606
29213,Missouri,Taney County,MO,0.492682362,0.552374641,0.5528892,0.551610841,0.470517722,0.451255812,0.455157425,0.923835436,0.815905632,0.08073926
29215,Missouri,Texas County,MO,0.469239397,0.48032096,0.446682468,0.458795678,0.401079461,0.407748843,0.425351731,0.906470628,0.787176645,0.074964387
29217,Missouri,Vernon County,MO,0.522538981,0.473948982,0.555443054,0.46593196,0.486589857,0.506702747,0.478909475,0.916504782,0.803490017,0.078154922
29219,Missouri,Warren County,MO,0.46185264,0.528060707,0.537136328,0.546688899,0.549262387,0.473641035,0.428624881,0.928055494,0.828020564,0.079582537
29221,Missouri,Washington County,MO,0.473633706,0.479004654,0.440688025,0.425513247,0.431221048,0.379101639,0.428860933,0.905469623,0.786444621,0.074312523
29223,Missouri,Wayne County,MO,0.494871816,0.331487528,0.4082857,0.366259753,0.399045654,0.516814697,0.441747448,0.892650245,0.769751652,0.069305815
29225,Missouri,Webster County,MO,0.433920844,0.51234557,0.429954176,0.551977075,0.528983163,0.381583715,0.400914415,0.923934445,0.824468024,0.076224509
29227,Missouri,Worth County,MO,0.536070313,0.283050459,0.513008509,0.317436747,0.562716014,0.684684981,0.48508565,0.904891835,0.789431405,0.072164483
29229,Missouri,Wright County,MO,0.433012715,0.436059812,0.388345483,0.440198279,0.348486722,0.49716662,0.38964657,0.899850182,0.775100496,0.073647479
29510,Missouri,St. Louis city,MO,0.543718126,0.73334491,0.403612843,0.485820279,0.373122606,0.533700448,0.502390581,0.923990863,0.793204009,0.09261961
30001,Montana,Beaverhead County,MT,0.492343175,0.419901166,0.674408072,0.501036167,0.404640468,0.733655062,0.450482472,0.914976575,0.796205363,0.079753928
30003,Montana,Big Horn County,MT,0.465168597,0.520560449,0.459799592,0.469553258,0.486184024,0.273963723,0.424590928,0.912767823,0.802810095,0.074387159
30005,Montana,Blaine County,MT,0.516426157,0.446183807,0.501517189,0.354707375,0.419868708,0.611100652,0.467158438,0.904598715,0.77469121,0.078486204
30007,Montana,Broadwater County,MT,0.487519251,0.376023876,0.589187647,0.480316952,0.577924096,0.6837271,0.44983931,0.922710865,0.820654613,0.076592363
30009,Montana,Carbon County,MT,0.563081745,0.447401459,0.73588547,0.42938678,0.536674556,0.716710307,0.519339889,0.92231704,0.807304374,0.083125494
30011,Montana,Carter County,MT,0.589560067,0.296643281,0.72553896,0.334118672,0.440653225,0.78169916,0.532179805,0.902672747,0.774027579,0.076698117
30013,Montana,Cascade County,MT,0.51745875,0.602987944,0.565754311,0.541859828,0.48185264,0.480714862,0.479861956,0.927343398,0.817368653,0.08458106
30015,Montana,Chouteau County,MT,0.569442559,0.376802402,0.612682452,0.353836659,0.469905148,0.60070242,0.515313024,0.904942941,0.781634854,0.075808408
30017,Montana,Custer County,MT,0.523041285,0.431238723,0.602424732,0.415529655,0.529628169,0.563397392,0.478615646,0.915062844,0.801937188,0.077204463
30019,Montana,Daniels County,MT,0.54656231,0.294575101,0.665089596,0.27148414,0.586838451,0.66265194,0.49386183,0.903578277,0.785971444,0.072446835
30021,Montana,Dawson County,MT,0.573367614,0.400223877,0.587951604,0.44231203,0.546500305,0.638004805,0.527395385,0.919820675,0.809737532,0.078848277
30023,Montana,Deer Lodge County,MT,0.522974527,0.430803203,0.668201851,0.435330074,0.393977361,0.607472929,0.474689613,0.907672533,0.783235878,0.077880983
30025,Montana,Fallon County,MT,0.597433841,0.119311961,0.744429253,0.296670581,0.569635956,0.656910432,0.533656071,0.893247141,0.784137977,0.063647793
30027,Montana,Fergus County,MT,0.538836275,0.441942264,0.631315957,0.371081023,0.492740167,0.66273415,0.491816456,0.912738208,0.789684985,0.080388728
30029,Montana,Flathead County,MT,0.518825662,0.593526266,0.701836748,0.563868779,0.522766911,0.597758144,0.484395061,0.933637436,0.828638982,0.08716926
30031,Montana,Gallatin County,MT,0.531503934,0.594685856,0.761351112,0.618356663,0.572622645,0.677695472,0.500907037,0.942433359,0.847124634,0.089884484
30033,Montana,Garfield County,MT,0.560554943,0.255794731,NaN,0.381219084,0.502406408,0.901425031,0.510597564,0.910878712,0.791687343,0.077204463
30035,Montana,Glacier County,MT,0.425648753,0.479210982,0.357633923,0.380369177,0.332873636,0.54646079,0.38236829,0.89831883,0.764258238,0.076724601
30037,Montana,Golden Valley County,MT,0.54098829,0.296643281,0.702904357,0.345170119,0.5282183,0.854546651,0.492515575,0.910399697,0.790114212,0.077446652
30039,Montana,Granite County,MT,0.527197956,0.311733676,0.659111511,0.389717799,0.442351346,0.686812558,0.475947342,0.902786774,0.782011546,0.073404177
30041,Montana,Hill County,MT,0.511619311,0.448596068,0.592954494,0.518115449,0.470125951,0.531318472,0.469763686,0.918189904,0.809124975,0.077258152
30043,Montana,Jefferson County,MT,0.55154938,0.453820543,0.679919816,0.544026747,0.618517893,0.703204515,0.516290045,0.936072206,0.840570381,0.083594599
30045,Montana,Judith Basin County,MT,0.572181869,0.280940379,0.719517152,0.429096466,0.513625344,0.786603066,0.522929089,0.91392111,0.801121698,0.076172247
30047,Montana,Lake County,MT,0.498146416,0.493338064,0.616728188,0.470130775,0.398711018,0.540529881,0.454234614,0.911849609,0.79012445,0.079270226
30049,Montana,Lewis and Clark County,MT,0.532722084,0.575579218,0.606395895,0.546839085,0.598695969,0.683826447,0.500123693,0.938807886,0.839089594,0.088877778
30051,Montana,Liberty County,MT,0.534571536,0.317783412,0.675225071,0.542327889,0.319945923,0.452482592,0.480213889,0.898315487,0.785092905,0.067928598
30053,Montana,Lincoln County,MT,0.495155627,0.513473137,0.687693208,0.409408531,0.398448582,0.577537843,0.450376815,0.909566185,0.780904129,0.080974652
30055,Montana,McCone County,MT,0.533184856,0.2642979,0.853786633,0.526864062,0.493403123,0.860111546,0.4903193,0.9196047,0.81405163,0.076198369
30057,Montana,Madison County,MT,0.58205038,0.402972675,0.657569532,0.457597855,0.515373541,0.797550222,0.537342893,0.923189661,0.808555798,0.083531746
30059,Montana,Meagher County,MT,0.541940017,0.400580408,0.678134978,0.328390553,0.568907923,0.592829744,0.493687863,0.910964033,0.793829882,0.076539595
30061,Montana,Mineral County,MT,0.481361821,0.385132245,0.672724091,0.364745017,0.364602883,0.554013204,0.430625107,0.894597553,0.76534504,0.07282676
30063,Montana,Missoula County,MT,0.521201134,0.630810937,0.647571679,0.570569778,0.502175904,0.664467721,0.487566702,0.935467462,0.82731926,0.09069161
30065,Montana,Musselshell County,MT,0.458786962,0.190330198,0.547582575,0.362036896,0.483576132,0.615614268,0.408526331,0.890448869,0.780315226,0.062873357
30067,Montana,Park County,MT,0.561437308,0.510635046,0.702853608,0.450058408,0.529656184,0.716087171,0.519995937,0.926187001,0.810623559,0.086490636
30069,Montana,Petroleum County,MT,0.54763239,0.119311961,NaN,0.33258685,0.541183124,0.981191008,0.494722373,0.903384063,0.787871,0.071147757
30071,Montana,Phillips County,MT,0.607284886,0.331487528,0.675430698,0.306640434,0.448230972,0.709676067,0.54755358,0.901642035,0.771053579,0.077017138
30073,Montana,Pondera County,MT,0.48179951,0.317911737,0.46411411,0.430017568,0.454628549,0.616408497,0.435461146,0.90382231,0.789740542,0.07098864
30075,Montana,Powder River County,MT,0.567392987,0.165285781,0.893347871,0.453279143,0.627287776,0.836778025,0.521822747,0.919684872,0.82295135,0.071606331
30077,Montana,Powell County,MT,0.540584472,0.386651922,0.624631942,0.399708391,0.567097313,0.589584122,0.4947995,0.915304685,0.805105772,0.075912007
30079,Montana,Prairie County,MT,0.572945371,0.119311961,0.68774106,0.338599962,0.454495319,0.698680874,0.508525099,0.887562978,0.772115662,0.063848978
30081,Montana,Ravalli County,MT,0.491370054,0.546368884,0.621196022,0.578605042,0.460515471,0.595416016,0.455867001,0.927746812,0.819643944,0.083783727
30083,Montana,Richland County,MT,0.552365434,0.362864074,0.684205582,0.534119585,0.593349125,0.565805829,0.511634722,0.926261294,0.832107915,0.074838142
30085,Montana,Roosevelt County,MT,0.465178206,0.40663153,0.463706435,0.392336468,0.391724325,0.482343327,0.417634139,0.897793864,0.773876693,0.072258356
30087,Montana,Rosebud County,MT,0.469679129,0.428314453,0.436313617,0.416294207,0.509777568,0.585348517,0.428700191,0.912751206,0.798415985,0.076303037
30089,Montana,Sanders County,MT,0.487712606,0.436921924,0.648442217,0.435216401,0.410518654,0.558492299,0.442373783,0.907037829,0.785309055,0.076303037
30091,Montana,Sheridan County,MT,0.633265913,0.328374536,0.608365689,0.421758232,0.486058508,0.691505391,0.578183669,0.913018776,0.795995456,0.077717539
30093,Montana,Silver Bow County,MT,0.516516861,0.510890241,0.603309778,0.474548059,0.409150641,0.546265686,0.472316839,0.914426758,0.793076729,0.08079798
30095,Montana,Stillwater County,MT,0.579296663,0.410724192,0.609987381,0.438730078,0.63691672,0.566536751,0.535944738,0.925164551,0.824124531,0.077935617
30097,Montana,Sweet Grass County,MT,0.593701002,0.377381632,0.760741822,0.376982442,0.493445058,0.699283985,0.54153755,0.912138515,0.790425384,0.079355159
30099,Montana,Teton County,MT,0.560684203,0.232448727,0.722673526,0.437028289,0.565247092,0.674666078,0.511389965,0.912081991,0.809196293,0.070248006
30101,Montana,Toole County,MT,0.535330707,0.396138948,0.3552418,0.385481695,0.508674713,0.50987061,0.486031276,0.907908456,0.792462272,0.073990824
30103,Montana,Treasure County,MT,0.512155288,0.119311961,0.764854325,0.516452766,0.587944735,0.636978429,0.466673334,0.911194994,0.824124246,0.061652177
30105,Montana,Valley County,MT,0.576504465,0.422044728,0.670940006,0.360799836,0.571860178,0.637373932,0.528597307,0.916900629,0.800778261,0.0798686
30107,Montana,Wheatland County,MT,0.529568181,0.177344253,0.50891558,0.299969683,0.52135344,0.630684505,0.47151422,0.890374907,0.776895565,0.064273776
30109,Montana,Wibaux County,MT,0.580194225,0.134916712,0.719831331,0.402435833,0.528654437,0.548497439,0.519484204,0.895362591,0.79413644,0.061143215
30111,Montana,Yellowstone County,MT,0.537930766,0.635313891,0.670536778,0.614275772,0.552704233,0.543821025,0.505674067,0.940035594,0.842740307,0.088700377
31001,Nebraska,Adams County,NE,0.564415031,0.516246699,0.48925737,0.516567246,0.534877817,0.530289416,0.523336941,0.927220064,0.821317331,0.082233325
31003,Nebraska,Antelope County,NE,0.567009475,0.339634873,0.686742603,0.348262513,0.467974446,0.68451543,0.51291735,0.904601021,0.780418639,0.075912007
31005,Nebraska,Arthur County,NE,0.472253669,0.203896973,0.8624475,0.595748129,0.605715639,0.812302426,0.438232136,0.927959198,0.843667609,0.070092885
31007,Nebraska,Banner County,NE,0.425750821,0.211814205,NaN,0.526914113,0.460868483,0.607702454,0.384545307,0.903216829,0.804443047,0.063538589
31009,Nebraska,Blaine County,NE,0.601495877,0.090015521,0.820813328,0.323331514,0.636652227,0.676985563,0.541569289,0.900370743,0.799657393,0.063105494
31011,Nebraska,Boone County,NE,0.581279038,0.326039031,0.666856647,0.362018887,0.601754202,0.751868372,0.533230956,0.917340763,0.805271005,0.078072538
31013,Nebraska,Box Butte County,NE,0.504796808,0.421641425,0.482658187,0.52398058,0.626925866,0.61430973,0.469945533,0.930959794,0.837085152,0.07823748
31015,Nebraska,Boyd County,NE,0.564606478,0.284245188,NaN,0.336277794,0.443599825,0.728642745,0.507898539,0.899562011,0.77376496,0.073818752
31017,Nebraska,Brown County,NE,0.583717672,0.197588597,0.765588328,0.255226008,0.372786804,0.670421287,0.513392177,0.879521389,0.74715774,0.067189127
31019,Nebraska,Buffalo County,NE,0.521338838,0.546715463,0.571416846,0.607435873,0.582029324,0.565508535,0.489236021,0.938422355,0.845432071,0.084324267
31021,Nebraska,Burt County,NE,0.554184438,0.366268571,0.632701982,0.349752073,0.569011907,0.664831475,0.505937703,0.912941015,0.797466001,0.076937135
31023,Nebraska,Butler County,NE,0.569617496,0.397342749,0.511354106,0.472810885,0.598767267,0.545935558,0.526012078,0.923447896,0.822968013,0.076381727
31025,Nebraska,Cass County,NE,0.537226031,0.506568001,0.535424147,0.48170441,0.681737903,0.581515104,0.502592658,0.935532957,0.840550121,0.08287745
31027,Nebraska,Cedar County,NE,0.598186165,0.391135209,0.556766432,0.367495156,0.561723665,0.614078579,0.547239467,0.914831368,0.799636058,0.078072538
31029,Nebraska,Chase County,NE,0.53238881,0.148644371,0.695492706,0.328310461,0.5253294,0.591335644,0.473580932,0.889539604,0.781296798,0.061720679
31031,Nebraska,Cherry County,NE,0.528692779,0.369427126,0.673943079,0.270976777,0.623456072,0.680477649,0.481636873,0.910995747,0.793368584,0.076724601
31033,Nebraska,Cheyenne County,NE,0.556610158,0.414656838,0.550274184,0.410417063,0.607842154,0.564875646,0.512339889,0.920464498,0.814214453,0.077365754
31035,Nebraska,Clay County,NE,0.550343592,0.355565362,0.688519874,0.328785732,0.608897461,0.628995886,0.502262209,0.912633882,0.800072652,0.07537125
31037,Nebraska,Colfax County,NE,0.552360117,0.387120263,0.464415345,0.395037092,0.623951941,0.363166603,0.504456136,0.913274003,0.812168201,0.070248006
31039,Nebraska,Cuming County,NE,0.538385163,0.380350317,0.541486171,0.342927339,0.568881381,0.566483575,0.489939786,0.910017252,0.795591714,0.074712322
31041,Nebraska,Custer County,NE,0.552109205,0.412995633,0.674359018,0.405214949,0.479382043,0.616723802,0.503346451,0.911679151,0.792272391,0.078045116
31043,Nebraska,Dakota County,NE,0.519958989,0.444318393,0.568641085,0.457158868,0.600412912,0.242206427,0.476306767,0.916046797,0.818702635,0.070004551
31045,Nebraska,Dawes County,NE,0.528303358,0.45981682,0.618481593,0.368265822,0.53256941,0.517506353,0.481965761,0.912289792,0.794793656,0.077608957
31047,Nebraska,Dawson County,NE,0.516443996,0.442115141,0.488945915,0.468971971,0.547742757,0.480360758,0.474526363,0.918834116,0.813471707,0.075834281
31049,Nebraska,Deuel County,NE,0.550675178,0.171249131,NaN,0.409215496,0.579801743,0.611880973,0.498158142,0.904631554,0.805109866,0.064628983
31051,Nebraska,Dixon County,NE,0.550350855,0.379332392,0.640418053,0.34513732,0.584339993,0.558379738,0.501573628,0.911370672,0.7985465,0.074762599
31053,Nebraska,Dodge County,NE,0.533655498,0.511430617,0.410858416,0.560214404,0.552579339,0.521537009,0.496687251,0.930726382,0.831435427,0.081330324
31055,Nebraska,Douglas County,NE,0.535428246,0.76404244,0.504946969,0.642600751,0.538528438,0.519057719,0.505918238,0.944885223,0.846727565,0.094671685
31057,Nebraska,Dundy County,NE,0.610436101,0.297565706,0.649118632,0.362522846,0.53889055,0.635445487,0.554396104,0.908196785,0.79356558,0.073720784
31059,Nebraska,Fillmore County,NE,0.628820972,0.376708984,0.643441449,0.318194902,0.517975527,0.666770874,0.571974386,0.909598139,0.784882166,0.079185476
31061,Nebraska,Franklin County,NE,0.614143538,0.296734031,0.671187588,0.38195089,0.47781682,0.672342887,0.556574619,0.90626146,0.787065231,0.074662112
31063,Nebraska,Frontier County,NE,0.582465567,0.272439774,0.631987061,0.430240319,0.548908865,0.614773648,0.530862135,0.91140518,0.805681291,0.071307588
31065,Nebraska,Furnas County,NE,0.554437989,0.345354007,0.629160779,0.331393383,0.504667265,0.564664411,0.500266271,0.902294362,0.782532061,0.072779052
31067,Nebraska,Gage County,NE,0.565828197,0.475335814,0.527723375,0.397905442,0.563164893,0.580290931,0.520551639,0.919981791,0.805869117,0.081063278
31069,Nebraska,Garden County,NE,0.595203658,0.174452325,NaN,0.278420368,0.460124822,0.733467896,0.529537887,0.889675122,0.765108606,0.068472864
31071,Nebraska,Garfield County,NE,0.660488846,0.17423759,0.748568327,0.31156192,0.642805356,0.749683548,0.601291179,0.91037295,0.801759742,0.072024131
31073,Nebraska,Gosper County,NE,0.617068017,0.292861373,0.801944157,0.493486952,0.709236684,0.614614577,0.57490168,0.931666629,0.845157219,0.074337385
31075,Nebraska,Grant County,NE,0.514222009,0.059655981,0.871531458,0.475995182,0.523208124,0.814456198,0.46434982,0.903014285,0.806020666,0.062501953
31077,Nebraska,Greeley County,NE,0.585935125,0.274152483,0.482610935,0.276335052,0.594862716,0.560616956,0.527913197,0.900975508,0.787116282,0.069479188
31079,Nebraska,Hall County,NE,0.546647184,0.545229763,0.563580903,0.57324268,0.557414261,0.528654345,0.510483574,0.933844697,0.835154532,0.083657547
31081,Nebraska,Hamilton County,NE,0.595130471,0.394054607,0.614222395,0.435865957,0.620687435,0.693683757,0.551408601,0.926533974,0.821755028,0.080945153
31083,Nebraska,Harlan County,NE,0.550043034,0.305145891,0.620254401,0.328628083,0.45520424,0.645854736,0.493962535,0.898043435,0.773895136,0.072399623
31085,Nebraska,Hayes County,NE,0.617171726,0.13101384,0.772351419,0.470390188,0.541859828,0.608523999,0.5591057,0.905915933,0.808948486,0.06405144
31087,Nebraska,Hitchcock County,NE,0.536257191,0.269962311,0.620491328,0.34521494,0.479571013,0.616959481,0.481235312,0.897396474,0.779416908,0.069435764
31089,Nebraska,Holt County,NE,0.621710222,0.371586775,0.619798457,0.345227692,0.579789369,0.584995794,0.567679067,0.913092702,0.798514874,0.076698117
31091,Nebraska,Hooker County,NE,0.665270259,0.116272973,0.919198659,0.707794366,0.504665747,0.868831737,0.620377669,0.93251977,0.846822857,0.074337385
31093,Nebraska,Howard County,NE,0.514280787,0.361586344,0.633292128,0.360290494,0.55477388,0.55505771,0.467066743,0.908194034,0.795468916,0.072850638
31095,Nebraska,Jefferson County,NE,0.612125441,0.332365121,0.594338669,0.276247574,0.503468431,0.606729945,0.550971632,0.900095952,0.774061518,0.074337385
31097,Nebraska,Johnson County,NE,0.537075252,0.358499047,0.53573978,0.264866154,0.563515715,0.557560402,0.484386417,0.901896738,0.781323518,0.072922364
31099,Nebraska,Kearney County,NE,0.567611477,0.380280432,0.589069493,0.367069253,0.60163073,0.601423653,0.519978587,0.916081877,0.805643889,0.076539595
31101,Nebraska,Keith County,NE,0.615653803,0.393389176,0.623725825,0.607361849,0.5255131,0.653177844,0.573580701,0.931661103,0.834703275,0.080651341
31103,Nebraska,Keya Paha County,NE,0.544521221,0.101519236,0.83417475,0.245865216,0.572691358,0.949886349,0.488116262,0.896413663,0.7780082,0.068897502
31105,Nebraska,Kimball County,NE,0.529378069,0.332470707,0.585481267,0.324022522,0.528694146,0.621850536,0.478471758,0.903837515,0.785276195,0.073042224
31107,Nebraska,Knox County,NE,0.571726046,0.392994984,0.598467334,0.401918951,0.499798586,0.562470235,0.520664787,0.910689289,0.794413096,0.076015889
31109,Nebraska,Lancaster County,NE,0.545694718,0.706826748,0.552090038,0.631370563,0.562933371,0.551220643,0.515432464,0.944543619,0.848496638,0.092851836
31111,Nebraska,Lincoln County,NE,0.543931662,0.514331868,0.482970825,0.514269966,0.554123581,0.560134307,0.50512642,0.928657873,0.824239022,0.082538798
31113,Nebraska,Logan County,NE,0.501062734,0.224453477,0.856560742,0.515536575,0.609313716,0.794421253,0.462538902,0.92311575,0.830601409,0.071560208
31115,Nebraska,Loup County,NE,0.567014215,0.107380415,0.759377284,0.380934715,0.626559559,0.958673041,0.518153784,0.91382856,0.810328646,0.071376307
31117,Nebraska,McPherson County,NE,0.490237842,0.098013059,NaN,0.501452625,0.49906762,0.898990383,0.444774466,0.907262615,0.807356685,0.065991816
31119,Nebraska,Madison County,NE,0.57325035,0.518026653,0.590033018,0.50084963,0.568658622,0.536870802,0.532499551,0.928912736,0.824523128,0.082753983
31121,Nebraska,Merrick County,NE,0.580257642,0.407226328,0.558558813,0.354183917,0.591047917,0.646151848,0.532306767,0.917362786,0.802708657,0.079468685
31123,Nebraska,Morrill County,NE,0.537763564,0.353760448,0.593061993,0.378580744,0.568850635,0.566162681,0.489986645,0.911156273,0.80102708,0.0733315
31125,Nebraska,Nance County,NE,0.53196911,0.350005465,0.61028439,0.314852847,0.48473891,0.585615306,0.478693405,0.899851882,0.776661187,0.072970261
31127,Nebraska,Nemaha County,NE,0.559444221,0.416404998,0.488474641,0.417884728,0.555459608,0.523144723,0.512491761,0.916073027,0.806346063,0.076224509
31129,Nebraska,Nuckolls County,NE,0.614316458,0.373026265,0.636868786,0.278660168,0.512888517,0.737685152,0.557811245,0.908019374,0.778148581,0.080446939
31131,Nebraska,Otoe County,NE,0.574197175,0.46545289,0.591995107,0.355002857,0.588108132,0.473493988,0.525627639,0.91541314,0.801864506,0.077744732
31133,Nebraska,Pawnee County,NE,0.534898618,0.307358331,0.760438541,0.183582446,0.361928189,0.64857629,0.470500423,0.879606729,0.736165765,0.07133048
31135,Nebraska,Perkins County,NE,0.616834874,0.291832148,0.768488659,0.526260749,0.613357596,0.595218455,0.571132811,0.925908755,0.833836854,0.073404177
31137,Nebraska,Phelps County,NE,0.559903638,0.395719892,0.633411805,0.458701811,0.583157836,0.616326559,0.51661498,0.92268552,0.818340444,0.077880983
31139,Nebraska,Pierce County,NE,0.536452664,0.375769889,0.650981051,0.348913005,0.665346597,0.624310238,0.493088272,0.919164552,0.813164124,0.076303037
31141,Nebraska,Platte County,NE,0.508654729,0.47458879,0.562893224,0.544872266,0.652302278,0.569925323,0.476083609,0.935966152,0.845705486,0.080272559
31143,Nebraska,Polk County,NE,0.542734452,0.364181332,0.557744505,0.416394678,0.627722768,0.651098293,0.500237139,0.921697779,0.818313844,0.076645203
