fips,nameState,nameCounty,abState,Community Functioning,Preparedness and Response,Internal Resources,Prevention Mitigation,Population Vulnerability Inequality Deprivation,Social Cohesion,abs_Resilience,rel_Resilience,Resistance,Recovery
29083,Missouri,Henry County,MO,0.495278172,0.479183437,0.484148242,0.452964684,0.428146961,0.526679489,0.358661997,0.724162739,0.403985205,0.070943309
29085,Missouri,Hickory County,MO,0.465618417,0.407731821,0.451045283,0.374318811,0.355388953,0.620791332,0.321988018,0.691527668,0.357049503,0.067372482
29087,Missouri,Holt County,MO,0.565377445,0.372119705,NaN,0.33733173,0.524716841,0.6289693,0.400627485,0.708601817,0.395034903,0.066966379
29089,Missouri,Howard County,MO,0.518143679,0.394787408,0.525340698,0.412181639,0.509279924,0.522414393,0.370540257,0.715130324,0.413114119,0.066306907
29091,Missouri,Howell County,MO,0.486554197,0.50725786,0.455916799,0.524172584,0.394765692,0.420595806,0.354808962,0.729228036,0.416041786,0.070898036
29093,Missouri,Iron County,MO,0.513806399,0.419259574,0.506169182,0.431299925,0.438887597,0.571737963,0.366924927,0.714130707,0.398514033,0.068304471
29095,Missouri,Jackson County,MO,0.503037257,0.797822795,0.480582647,0.559360076,0.479389366,0.496502747,0.399969528,0.795109153,0.469241959,0.088948937
29097,Missouri,Jasper County,MO,0.465452837,0.614093019,0.470886792,0.564512508,0.492874478,0.443213352,0.358874114,0.771021434,0.467836176,0.078017712
29099,Missouri,Jefferson County,MO,0.492623098,0.683904256,0.504042651,0.599772193,0.660290674,0.45858076,0.402771572,0.817605941,0.55083898,0.083500355
29101,Missouri,Johnson County,MO,0.480240057,0.557280388,0.468849266,0.531736202,0.586573773,0.44706905,0.371646835,0.773877208,0.488328651,0.075320151
29103,Missouri,Knox County,MO,0.505082723,0.212180976,0.397262468,0.391890286,0.424762337,0.631383832,0.335023579,0.663304374,0.37268935,0.05661005
29105,Missouri,Laclede County,MO,0.476114929,0.512751356,0.401921461,0.448474661,0.478100054,0.426826972,0.348426866,0.731812519,0.418732188,0.071353386
29107,Missouri,Lafayette County,MO,0.520867583,0.516655106,0.421974605,0.466553402,0.594631671,0.520137513,0.396708984,0.761631165,0.466520845,0.074238037
29109,Missouri,Lawrence County,MO,0.457749707,0.513827808,0.476486847,0.467046762,0.498403397,0.512189721,0.340087508,0.742955162,0.432256715,0.072994233
29111,Missouri,Lewis County,MO,0.536002423,0.418716908,0.660581149,0.404133003,0.577362901,0.541972951,0.39242558,0.732133966,0.434581667,0.068599705
29113,Missouri,Lincoln County,MO,0.447804306,0.567334284,0.478199248,0.549844288,0.613264775,0.419597759,0.350242909,0.782133858,0.505634361,0.075524964
29115,Missouri,Linn County,MO,0.464666242,0.38597421,0.536812741,0.396619898,0.498284639,0.549194293,0.329644937,0.709423037,0.403942065,0.06581589
29117,Missouri,Livingston County,MO,0.496932564,0.446548019,0.572002167,0.450260396,0.442418037,0.546350677,0.358397379,0.721219346,0.406347029,0.069479188
29119,Missouri,McDonald County,MO,0.417619866,0.453664219,0.376729902,0.437870354,0.489523512,0.355542407,0.299504054,0.717169079,0.415241357,0.066765158
29121,Missouri,Macon County,MO,0.504273276,0.445654401,0.546384447,0.458462449,0.479458624,0.499448217,0.366124848,0.726044518,0.420417152,0.068897502
29123,Missouri,Madison County,MO,0.487181223,0.460447436,0.432763731,0.410814704,0.458050442,0.520589231,0.349897629,0.718208364,0.39919911,0.069653431
29125,Missouri,Maries County,MO,0.494697378,0.381643534,0.377227922,0.451278913,0.486247911,0.551614203,0.35464566,0.716894158,0.417830238,0.066050667
29127,Missouri,Marion County,MO,0.578221881,0.501224478,0.502782662,0.389458297,0.516596613,0.544036344,0.424663966,0.734430813,0.413820711,0.073090278
29129,Missouri,Mercer County,MO,0.503467738,0.331487528,0.581385931,0.329267683,0.560370494,0.545053066,0.351293655,0.697748094,0.400048283,0.062695949
29131,Missouri,Miller County,MO,0.453932697,0.478677914,0.565238739,0.514037939,0.422080023,0.485728704,0.331549976,0.730394568,0.420712388,0.070359229
29133,Missouri,Mississippi County,MO,0.493734639,0.427687087,0.437256541,0.348443627,0.328410578,0.391925842,0.332627651,0.673697213,0.34198363,0.064628983
29135,Missouri,Moniteau County,MO,0.497167978,0.429119802,0.557104539,0.461955329,0.610219628,0.439950367,0.370030824,0.744277268,0.465694612,0.0676391
29137,Missouri,Monroe County,MO,0.479314648,0.420036493,0.470974284,0.42290828,0.571254401,0.561900299,0.352154816,0.734704889,0.438599373,0.068727017
29139,Missouri,Montgomery County,MO,0.495411772,0.383554637,0.540210787,0.405383307,0.490472704,0.523708386,0.350787238,0.708072068,0.404176456,0.065409021
29141,Missouri,Morgan County,MO,0.408701398,0.440494843,0.497610174,0.457464463,0.352792559,0.485133597,0.286991674,0.702203798,0.379643646,0.067413363
29143,Missouri,New Madrid County,MO,0.509673592,0.475379798,0.409562126,0.422259078,0.368467325,0.499626439,0.360664733,0.707638652,0.376600097,0.069806612
29145,Missouri,Newton County,MO,0.474422971,0.567175611,0.445663389,0.538844269,0.480648352,0.367267322,0.35750454,0.753556557,0.451727359,0.073916981
29147,Missouri,Nodaway County,MO,0.514294551,0.490332714,0.5205259,0.392365571,0.466280512,0.452566531,0.36938831,0.718242706,0.396953353,0.070203616
29149,Missouri,Oregon County,MO,0.468324677,0.368444082,0.596879757,0.406233163,0.333984235,0.466966291,0.316111782,0.674984252,0.356595627,0.062625266
29151,Missouri,Osage County,MO,0.533448827,0.448596068,0.537266947,0.462818659,0.708214477,0.625994665,0.415449527,0.778799215,0.507238709,0.073476999
29153,Missouri,Ozark County,MO,0.459557064,0.34988937,0.519855651,0.441064492,0.405627321,0.551557854,0.318766416,0.693638378,0.387247689,0.063411657
29155,Missouri,Pemiscot County,MO,0.463170954,0.460447436,0.255176498,0.388016524,0.341693625,0.402183539,0.319343078,0.689471297,0.357534393,0.067026982
29157,Missouri,Perry County,MO,0.560770444,0.450673391,0.55835963,0.462704893,0.662746005,0.615450467,0.431900635,0.77019151,0.489526507,0.073283128
29159,Missouri,Pettis County,MO,0.516882825,0.490855624,0.404151659,0.47164442,0.508160433,0.495842025,0.383201624,0.741370394,0.436476837,0.071745058
29161,Missouri,Phelps County,MO,0.531670359,0.528239776,0.529186044,0.522648307,0.43328047,0.522894598,0.396290567,0.74536893,0.430524841,0.074312523
29163,Missouri,Pike County,MO,0.512836857,0.460782748,0.537636221,0.366162561,0.550521058,0.461614705,0.370737522,0.722915129,0.413870588,0.068983063
29165,Missouri,Platte County,MO,0.567159667,0.598690773,0.510949586,0.614989237,0.669541938,0.469699021,0.461800376,0.814233457,0.559286197,0.079839901
29167,Missouri,Polk County,MO,0.489407021,0.50857515,0.404096926,0.443813155,0.50764092,0.476396135,0.361237202,0.738112013,0.427297054,0.072141053
29169,Missouri,Pulaski County,MO,0.46500152,0.543515305,0.291866987,0.476470293,0.659487101,0.35337817,0.358227955,0.77038018,0.493475852,0.072946305
29171,Missouri,Putnam County,MO,0.417935553,0.358328225,NaN,0.415928016,0.448036477,0.562122981,0.291787948,0.698164936,0.39259828,0.063940847
29173,Missouri,Ralls County,MO,0.518605247,0.419434566,0.470030989,0.361986518,0.609209285,0.626666332,0.381340856,0.735320088,0.431892639,0.07004869
29175,Missouri,Randolph County,MO,0.485179842,0.496916459,0.478267022,0.495248595,0.4986262,0.445030691,0.359822797,0.741627673,0.440716812,0.071147757
29177,Missouri,Ray County,MO,0.489154785,0.479238486,0.448720514,0.418426404,0.564420444,0.447980458,0.360406679,0.736794753,0.436235597,0.070115003
29179,Missouri,Reynolds County,MO,0.557521287,0.393834457,0.673415456,0.38286465,0.396106264,0.54827453,0.386416492,0.693097287,0.37035092,0.066031038
29181,Missouri,Ripley County,MO,0.45215924,0.391828087,0.532767265,0.403167488,0.390154176,0.536645134,0.313224836,0.692731252,0.373248352,0.065351307
29183,Missouri,St. Charles County,MO,0.545614521,0.733069058,0.470793822,0.677517867,0.733653269,0.451308292,0.465377428,0.852941792,0.62220485,0.087581571
29185,Missouri,St. Clair County,MO,0.48559883,0.386217195,0.316456307,0.380983367,0.390639212,0.578382266,0.335650093,0.691208611,0.367497505,0.065738001
29186,Missouri,Ste. Genevieve County,MO,0.531966801,0.287842625,0.555933015,0.403194937,0.612718153,0.637146641,0.383189822,0.720326571,0.441688208,0.063033885
29187,Missouri,St. Francois County,MO,0.476998055,0.535195519,0.433486991,0.536308315,0.506646778,0.445869068,0.360929096,0.756667857,0.459505797,0.07359869
29189,Missouri,St. Louis County,MO,0.567132627,0.812766225,0.487047889,0.594203433,0.516692351,0.519555573,0.459168332,0.809631311,0.496848287,0.090951471
29195,Missouri,Saline County,MO,0.521316193,0.481241576,0.396467767,0.447705351,0.512435633,0.4170347,0.381319009,0.731454373,0.428590785,0.069609788
29197,Missouri,Schuyler County,MO,0.434808556,0.328081295,0.683052817,0.39606063,0.419242796,0.490139725,0.295359915,0.679287265,0.375952105,0.060858517
29199,Missouri,Scotland County,MO,0.517850211,0.362537583,0.554897923,0.374728375,0.406252091,0.519572114,0.35428726,0.684150073,0.368722861,0.06350227
29201,Missouri,Scott County,MO,0.530715545,0.513007473,0.494342192,0.476389249,0.440363351,0.524662481,0.390799616,0.736363613,0.417078999,0.07321069
29203,Missouri,Shannon County,MO,0.503873421,0.370779385,NaN,0.367336219,0.395975287,0.547706508,0.345073684,0.684842004,0.36426781,0.064329602
29205,Missouri,Shelby County,MO,0.515242369,0.372765347,0.505707665,0.398270361,0.525576681,0.652522095,0.370823649,0.719707212,0.414303263,0.067454294
29207,Missouri,Stoddard County,MO,0.528106475,0.475379798,0.401084798,0.437016419,0.452237693,0.519908505,0.38277462,0.72480577,0.406595904,0.070785105
29209,Missouri,Stone County,MO,0.475518899,0.476937972,0.471051946,0.511126478,0.465731062,0.48883427,0.350704121,0.737518787,0.434409368,0.070627605
29211,Missouri,Sullivan County,MO,0.478422078,0.37994927,0.451849237,0.360919396,0.547481246,0.540301954,0.339826183,0.710306231,0.408006848,0.065466837
29213,Missouri,Taney County,MO,0.492682362,0.552374641,0.5528892,0.551610841,0.470517722,0.451255812,0.372542038,0.756150547,0.453033385,0.074586923
29215,Missouri,Texas County,MO,0.469239397,0.48032096,0.446682468,0.458795678,0.401079461,0.407748843,0.334949191,0.713813018,0.396080542,0.068833471
29217,Missouri,Vernon County,MO,0.522538981,0.473948982,0.555443054,0.46593196,0.486589857,0.506702747,0.383748241,0.734391604,0.426750331,0.070830234
29219,Missouri,Warren County,MO,0.46185264,0.528060707,0.537136328,0.546688899,0.549262387,0.473641035,0.35397827,0.766431192,0.47878262,0.073916981
29221,Missouri,Washington County,MO,0.473633706,0.479004654,0.440688025,0.425513247,0.431221048,0.379101639,0.336921897,0.711355406,0.394810811,0.068262502
29223,Missouri,Wayne County,MO,0.494871816,0.331487528,0.4082857,0.366259753,0.399045654,0.516814697,0.333609744,0.67413365,0.362492533,0.06143059
29225,Missouri,Webster County,MO,0.433920844,0.51234557,0.429954176,0.551977075,0.528983163,0.381583715,0.328212252,0.756387383,0.471398286,0.071307588
29227,Missouri,Worth County,MO,0.536070313,0.283050459,0.513008509,0.317436747,0.562716014,0.684684981,0.373381941,0.696516729,0.396711649,0.062660588
29229,Missouri,Wright County,MO,0.433012715,0.436059812,0.388345483,0.440198279,0.348486722,0.49716662,0.302577785,0.698773441,0.373494155,0.067290867
29510,Missouri,St. Louis city,MO,0.543718126,0.73334491,0.403612843,0.485820279,0.373122606,0.533700448,0.414763881,0.762828865,0.408618891,0.085295372
30001,Montana,Beaverhead County,MT,0.492343175,0.419901166,0.674408072,0.501036167,0.404640468,0.733655062,0.35916113,0.729493467,0.411171914,0.071261849
30003,Montana,Big Horn County,MT,0.465168597,0.520560449,0.459799592,0.469553258,0.486184024,0.273963723,0.339406876,0.729642711,0.427018054,0.069370729
30005,Montana,Blaine County,MT,0.516426157,0.446183807,0.501517189,0.354707375,0.419868708,0.611100652,0.364908853,0.706604125,0.371837229,0.070004551
30007,Montana,Broadwater County,MT,0.487519251,0.376023876,0.589187647,0.480316952,0.577924096,0.6837271,0.363852514,0.746334658,0.46086035,0.068897502
30009,Montana,Carbon County,MT,0.563081745,0.447401459,0.73588547,0.42938678,0.536674556,0.716710307,0.420228675,0.746301364,0.43302774,0.073843285
30011,Montana,Carter County,MT,0.589560067,0.296643281,0.72553896,0.334118672,0.440653225,0.78169916,0.407059926,0.690446909,0.367607497,0.0651979
30013,Montana,Cascade County,MT,0.51745875,0.602987944,0.565754311,0.541859828,0.48185264,0.480714862,0.396369252,0.765991979,0.456222293,0.078072538
30015,Montana,Chouteau County,MT,0.569442559,0.376802402,0.612682452,0.353836659,0.469905148,0.60070242,0.399200287,0.701036971,0.38334856,0.066425843
30017,Montana,Custer County,MT,0.523041285,0.431238723,0.602424732,0.415529655,0.529628169,0.563397392,0.381280218,0.72896773,0.423047308,0.069392394
30019,Montana,Daniels County,MT,0.54656231,0.294575101,0.665089596,0.27148414,0.586838451,0.66265194,0.379189901,0.693772501,0.390348534,0.062855571
30021,Montana,Dawson County,MT,0.573367614,0.400223877,0.587951604,0.44231203,0.546500305,0.638004805,0.422865673,0.73751231,0.43787157,0.069850501
30023,Montana,Deer Lodge County,MT,0.522974527,0.430803203,0.668201851,0.435330074,0.393977361,0.607472929,0.372420732,0.712120214,0.387107432,0.069435764
30025,Montana,Fallon County,MT,0.597433841,0.119311961,0.744429253,0.296670581,0.569635956,0.656910432,0.391730432,0.655688387,0.384554556,0.052690169
30027,Montana,Fergus County,MT,0.538836275,0.441942264,0.631315957,0.371081023,0.492740167,0.66273415,0.390007395,0.723795729,0.398880177,0.071445159
30029,Montana,Flathead County,MT,0.518825662,0.593526266,0.701836748,0.563868779,0.522766911,0.597758144,0.405478432,0.781531181,0.479857705,0.080156726
30031,Montana,Gallatin County,MT,0.531503934,0.594685856,0.761351112,0.618356663,0.572622645,0.677695472,0.427725619,0.804745915,0.52152973,0.082753983
30033,Montana,Garfield County,MT,0.560554943,0.255794731,NaN,0.381219084,0.502406408,0.901425031,0.39720058,0.708584564,0.399505992,0.065718558
30035,Montana,Glacier County,MT,0.425648753,0.479210982,0.357633923,0.380369177,0.332873636,0.54646079,0.297554796,0.69906183,0.35494284,0.070181442
30037,Montana,Golden Valley County,MT,0.54098829,0.296643281,0.702904357,0.345170119,0.5282183,0.854546651,0.384334056,0.710429529,0.39732119,0.066765158
30039,Montana,Granite County,MT,0.527197956,0.311733676,0.659111511,0.389717799,0.442351346,0.686812558,0.36578848,0.693835163,0.383208561,0.063959253
30041,Montana,Hill County,MT,0.511619311,0.448596068,0.592954494,0.518115449,0.470125951,0.531318472,0.377358503,0.737576738,0.437843056,0.070004551
30043,Montana,Jefferson County,MT,0.55154938,0.453820543,0.679919816,0.544026747,0.618517893,0.703204515,0.431755697,0.782805154,0.505222409,0.075550644
30045,Montana,Judith Basin County,MT,0.572181869,0.280940379,0.719517152,0.429096466,0.513625344,0.786603066,0.410269122,0.717025729,0.418676482,0.065602139
30047,Montana,Lake County,MT,0.498146416,0.493338064,0.616728188,0.470130775,0.398711018,0.540529881,0.361465754,0.72562151,0.400994475,0.071954159
30049,Montana,Lewis and Clark County,MT,0.532722084,0.575579218,0.606395895,0.546839085,0.598695969,0.683826447,0.423157399,0.7943305,0.502755197,0.081449576
30051,Montana,Liberty County,MT,0.534571536,0.317783412,0.675225071,0.542327889,0.319945923,0.452482592,0.365427701,0.683589897,0.390082242,0.060052553
30053,Montana,Lincoln County,MT,0.495155627,0.513473137,0.687693208,0.409408531,0.398448582,0.577537843,0.357479211,0.721953243,0.383960691,0.073379935
30055,Montana,McCone County,MT,0.533184856,0.2642979,0.853786633,0.526864062,0.493403123,0.860111546,0.390273917,0.73196737,0.444912952,0.066188396
30057,Montana,Madison County,MT,0.58205038,0.402972675,0.657569532,0.457597855,0.515373541,0.797550222,0.434254604,0.746077348,0.434702043,0.073307306
30059,Montana,Meagher County,MT,0.541940017,0.400580408,0.678134978,0.328390553,0.568907923,0.592829744,0.38866173,0.717167432,0.406692154,0.067970157
30061,Montana,Mineral County,MT,0.481361821,0.385132245,0.672724091,0.364745017,0.364602883,0.554013204,0.328646339,0.682742846,0.355382654,0.065026176
30063,Montana,Missoula County,MT,0.521201134,0.630810937,0.647571679,0.570569778,0.502175904,0.664467721,0.410439714,0.787488144,0.47696348,0.083375026
30065,Montana,Musselshell County,MT,0.458786962,0.190330198,0.547582575,0.362036896,0.483576132,0.615614268,0.303017291,0.66047494,0.379535366,0.054768165
30067,Montana,Park County,MT,0.561437308,0.510635046,0.702853608,0.450058408,0.529656184,0.716087171,0.425959521,0.758694719,0.440336397,0.077473656
30069,Montana,Petroleum County,MT,0.54763239,0.119311961,NaN,0.33258685,0.541183124,0.981191008,0.373448764,0.681933302,0.390342949,0.058828288
30071,Montana,Phillips County,MT,0.607284886,0.331487528,0.675430698,0.306640434,0.448230972,0.709676067,0.418767892,0.689574041,0.362993821,0.065776923
30073,Montana,Pondera County,MT,0.48179951,0.317911737,0.46411411,0.430017568,0.454628549,0.616408497,0.336370651,0.698154821,0.398348469,0.062980285
30075,Montana,Powder River County,MT,0.567392987,0.165285781,0.893347871,0.453279143,0.627287776,0.836778025,0.412183621,0.726451736,0.462867747,0.061176884
30077,Montana,Powell County,MT,0.540584472,0.386651922,0.624631942,0.399708391,0.567097313,0.589584122,0.392879603,0.726768199,0.428763281,0.067597945
30079,Montana,Prairie County,MT,0.572945371,0.119311961,0.68774106,0.338599962,0.454495319,0.698680874,0.368704508,0.643524718,0.362550453,0.052715171
30081,Montana,Ravalli County,MT,0.491370054,0.546368884,0.621196022,0.578605042,0.460515471,0.595416016,0.376243969,0.765703905,0.460305666,0.076910503
30083,Montana,Richland County,MT,0.552365434,0.362864074,0.684205582,0.534119585,0.593349125,0.565805829,0.416010686,0.753143951,0.485901965,0.067128231
30085,Montana,Roosevelt County,MT,0.465178206,0.40663153,0.463706435,0.392336468,0.391724325,0.482343327,0.321553179,0.691247301,0.370898011,0.065351307
30087,Montana,Rosebud County,MT,0.469679129,0.428314453,0.436313617,0.416294207,0.509777568,0.585348517,0.340630253,0.725240343,0.416312283,0.069111802
30089,Montana,Sanders County,MT,0.487712606,0.436921924,0.648442217,0.435216401,0.410518654,0.558492299,0.347355797,0.712214105,0.391442762,0.068812154
30091,Montana,Sheridan County,MT,0.633265913,0.328374536,0.608365689,0.421758232,0.486058508,0.691505391,0.452870175,0.7151343,0.409095711,0.066785225
30093,Montana,Silver Bow County,MT,0.516516861,0.510890241,0.603309778,0.474548059,0.409150641,0.546265686,0.377950202,0.731728681,0.406623162,0.07323482
30095,Montana,Stillwater County,MT,0.579296663,0.410724192,0.609987381,0.438730078,0.63691672,0.566536751,0.435252906,0.751347166,0.468554199,0.069718997
30097,Montana,Sweet Grass County,MT,0.593701002,0.377381632,0.760741822,0.376982442,0.493445058,0.699283985,0.425726797,0.717072728,0.399098012,0.069025922
30099,Montana,Teton County,MT,0.560684203,0.232448727,0.722673526,0.437028289,0.565247092,0.674666078,0.398206992,0.710216178,0.435143213,0.060742057
30101,Montana,Toole County,MT,0.535330707,0.396138948,0.3552418,0.385481695,0.508674713,0.50987061,0.380068382,0.709969327,0.404460754,0.066050667
30103,Montana,Treasure County,MT,0.512155288,0.119311961,0.764854325,0.516452766,0.587944735,0.636978429,0.360465696,0.703821096,0.466190252,0.053348006
30105,Montana,Valley County,MT,0.576504465,0.422044728,0.670940006,0.360799836,0.571860178,0.637373932,0.421583733,0.731275747,0.420012499,0.070650062
30107,Montana,Wheatland County,MT,0.529568181,0.177344253,0.50891558,0.299969683,0.52135344,0.630684505,0.347571385,0.656329812,0.372572875,0.054700749
30109,Montana,Wibaux County,MT,0.580194225,0.134916712,0.719831331,0.402435833,0.528654437,0.548497439,0.384546999,0.662790118,0.404515948,0.051589144
30111,Montana,Yellowstone County,MT,0.537930766,0.635313891,0.670536778,0.614275772,0.552704233,0.543821025,0.429845259,0.799071714,0.511947078,0.082172502
31001,Nebraska,Adams County,NE,0.564415031,0.516246699,0.48925737,0.516567246,0.534877817,0.530289416,0.429593388,0.76113031,0.46352778,0.074637032
31003,Nebraska,Antelope County,NE,0.567009475,0.339634873,0.686742603,0.348262513,0.467974446,0.68451543,0.395910227,0.698242702,0.380314824,0.065835391
31005,Nebraska,Arthur County,NE,0.472253669,0.203896973,0.8624475,0.595748129,0.605715639,0.812302426,0.355962756,0.753753288,0.51079463,0.062221911
31007,Nebraska,Banner County,NE,0.425750821,0.211814205,NaN,0.526914113,0.460868483,0.607702454,0.294733281,0.692267088,0.426417688,0.056538027
31009,Nebraska,Blaine County,NE,0.601495877,0.090015521,0.820813328,0.323331514,0.636652227,0.676985563,0.403523919,0.670867307,0.414036357,0.052268747
31011,Nebraska,Boone County,NE,0.581279038,0.326039031,0.666856647,0.362018887,0.601754202,0.751868372,0.422942574,0.727606788,0.427537851,0.067824922
31013,Nebraska,Box Butte County,NE,0.504796808,0.421641425,0.482658187,0.52398058,0.626925866,0.61430973,0.388212447,0.769046951,0.497588241,0.07119335
31015,Nebraska,Boyd County,NE,0.564606478,0.284245188,NaN,0.336277794,0.443599825,0.728642745,0.385839848,0.683378359,0.367469439,0.06314136
31017,Nebraska,Brown County,NE,0.583717672,0.197588597,0.765588328,0.255226008,0.372786804,0.670421287,0.369197981,0.632494096,0.321530128,0.055813726
31019,Nebraska,Buffalo County,NE,0.521338838,0.546715463,0.571416846,0.607435873,0.582029324,0.565508535,0.413225431,0.79262353,0.517700867,0.077771944
31021,Nebraska,Burt County,NE,0.554184438,0.366268571,0.632701982,0.349752073,0.569011907,0.664831475,0.398830507,0.719671069,0.412997355,0.067659697
31023,Nebraska,Butler County,NE,0.569617496,0.397342749,0.511354106,0.472810885,0.598767267,0.545935558,0.425302669,0.746646077,0.466091735,0.068367521
31025,Nebraska,Cass County,NE,0.537226031,0.506568001,0.535424147,0.48170441,0.681737903,0.581515104,0.420789763,0.783263912,0.506014167,0.075808408
31027,Nebraska,Cedar County,NE,0.598186165,0.391135209,0.556766432,0.367495156,0.561723665,0.614078579,0.433057912,0.723951736,0.417455096,0.068536226
31029,Nebraska,Chase County,NE,0.53238881,0.148644371,0.695492706,0.328310461,0.5253294,0.591335644,0.347210471,0.652174621,0.380446553,0.052391994
31031,Nebraska,Cherry County,NE,0.528692779,0.369427126,0.673943079,0.270976777,0.623456072,0.680477649,0.378615952,0.716136038,0.405185784,0.067700928
31033,Nebraska,Cheyenne County,NE,0.556610158,0.414656838,0.550274184,0.410417063,0.607842154,0.564875646,0.412016459,0.740224469,0.447664596,0.069241024
31035,Nebraska,Clay County,NE,0.550343592,0.355565362,0.688519874,0.328785732,0.608897461,0.628995886,0.395392511,0.718446651,0.418208734,0.066425843
31037,Nebraska,Colfax County,NE,0.552360117,0.387120263,0.464415345,0.395037092,0.623951941,0.363166603,0.398448155,0.721355765,0.44413559,0.063393565
31039,Nebraska,Cuming County,NE,0.538385163,0.380350317,0.541486171,0.342927339,0.568881381,0.566483575,0.384369303,0.71392997,0.410045448,0.066366322
31041,Nebraska,Custer County,NE,0.552109205,0.412995633,0.674359018,0.405214949,0.479382043,0.616723802,0.397079663,0.719204931,0.40364868,0.069154822
31043,Nebraska,Dakota County,NE,0.519958989,0.444318393,0.568641085,0.457158868,0.600412912,0.242206427,0.380482172,0.731754195,0.458869196,0.064572637
31045,Nebraska,Dawes County,NE,0.528303358,0.45981682,0.618481593,0.368265822,0.53256941,0.517506353,0.382350069,0.723732043,0.40952241,0.069916439
31047,Nebraska,Dawson County,NE,0.516443996,0.442115141,0.488945915,0.468971971,0.547742757,0.480360758,0.381458158,0.738624441,0.446911785,0.068876145
31049,Nebraska,Deuel County,NE,0.550675178,0.171249131,NaN,0.409215496,0.579801743,0.611880973,0.379201052,0.688611123,0.426547116,0.055465413
31051,Nebraska,Dixon County,NE,0.550350855,0.379332392,0.640418053,0.34513732,0.584339993,0.558379738,0.394391357,0.716618051,0.415760535,0.066346505
31053,Nebraska,Dodge County,NE,0.533655498,0.511430617,0.410858416,0.560214404,0.552579339,0.521537009,0.411325442,0.770769615,0.485695164,0.074437
31055,Nebraska,Douglas County,NE,0.535428246,0.76404244,0.504946969,0.642600751,0.538528438,0.519057719,0.436590783,0.81540484,0.521991543,0.088664982
31057,Nebraska,Dundy County,NE,0.610436101,0.297565706,0.649118632,0.362522846,0.53889055,0.635445487,0.42878735,0.702427903,0.404518494,0.063411657
31059,Nebraska,Fillmore County,NE,0.628820972,0.376708984,0.643441449,0.318194902,0.517975527,0.666770874,0.446282723,0.709713484,0.388596826,0.068346492
31061,Nebraska,Franklin County,NE,0.614143538,0.296734031,0.671187588,0.38195089,0.47781682,0.672342887,0.428458301,0.697651729,0.391903703,0.063867331
31063,Nebraska,Frontier County,NE,0.582465567,0.272439774,0.631987061,0.430240319,0.548908865,0.614773648,0.41349451,0.709903784,0.428503118,0.061875367
31065,Nebraska,Furnas County,NE,0.554437989,0.345354007,0.629160779,0.331393383,0.504667265,0.564664411,0.384564394,0.693611192,0.3849473,0.063830636
31067,Nebraska,Gage County,NE,0.565828197,0.475335814,0.527723375,0.397905442,0.563164893,0.580290931,0.419566316,0.74150832,0.43095883,0.072660054
31069,Nebraska,Garden County,NE,0.595203658,0.174452325,NaN,0.278420368,0.460124822,0.733467896,0.387936773,0.651771487,0.350622694,0.05663891
31071,Nebraska,Garfield County,NE,0.660488846,0.17423759,0.748568327,0.31156192,0.642805356,0.749683548,0.461681016,0.69899896,0.418387301,0.059890686
31073,Nebraska,Gosper County,NE,0.617068017,0.292861373,0.801944157,0.493486952,0.709236684,0.614614577,0.471268402,0.76372197,0.514853875,0.065679706
31075,Nebraska,Grant County,NE,0.514222009,0.059655981,0.871531458,0.475995182,0.523208124,0.814456198,0.348976591,0.678649659,0.42650898,0.052367298
31077,Nebraska,Greeley County,NE,0.585935125,0.274152483,0.482610935,0.276335052,0.594862716,0.560616956,0.401270213,0.684837273,0.392541997,0.059939154
31079,Nebraska,Hall County,NE,0.546647184,0.545229763,0.563580903,0.57324268,0.557414261,0.528654345,0.426235512,0.779726896,0.49413544,0.076698117
31081,Nebraska,Hamilton County,NE,0.595130471,0.394054607,0.614222395,0.435865957,0.620687435,0.693683757,0.448649862,0.753868074,0.46267307,0.071560208
31083,Nebraska,Harlan County,NE,0.550043034,0.305145891,0.620254401,0.328628083,0.45520424,0.645854736,0.375041994,0.681841186,0.368482085,0.062642922
31085,Nebraska,Hayes County,NE,0.617171726,0.13101384,0.772351419,0.470390188,0.541859828,0.608523999,0.424018721,0.687035234,0.433586639,0.053839216
31087,Nebraska,Hitchcock County,NE,0.536257191,0.269962311,0.620491328,0.34521494,0.479571013,0.616959481,0.363827698,0.678457473,0.378272137,0.060150093
31089,Nebraska,Holt County,NE,0.621710222,0.371586775,0.619798457,0.345227692,0.579789369,0.584995794,0.446307602,0.71787078,0.415074743,0.066926037
31091,Nebraska,Hooker County,NE,0.665270259,0.116272973,0.919198659,0.707794366,0.504665747,0.868831737,0.504622352,0.758522338,0.516240343,0.062962438
31093,Nebraska,Howard County,NE,0.514280787,0.361586344,0.633292128,0.360290494,0.55477388,0.55505771,0.364876972,0.709489797,0.409825248,0.064912195
31095,Nebraska,Jefferson County,NE,0.612125441,0.332365121,0.594338669,0.276247574,0.503468431,0.606729945,0.419720543,0.685677337,0.368870925,0.063885694
31097,Nebraska,Johnson County,NE,0.537075252,0.358499047,0.53573978,0.264866154,0.563515715,0.557560402,0.372848428,0.694220088,0.383011317,0.064329602
31099,Nebraska,Kearney County,NE,0.567611477,0.380280432,0.589069493,0.367069253,0.60163073,0.601423653,0.412916545,0.727463348,0.429577145,0.067700928
